"Fecha/Hora";"Precipitacion (mm)";"Temperatura (ºC)";"Humedad (%)";"Dir. Del Viento (º)";"Int. del Viento (m/s)";"Radiación (w/m2)"
16/05/2019 00:00:00;0,00;7,10;84,70;72,80;0,60;0,00
15/05/2019 23:00:00;0,00;7,80;81,30;6,50;1,10;0,00
15/05/2019 22:00:00;0,00;8,90;76,80;36,10;1,20;0,00
15/05/2019 21:00:00;0,00;11,40;66,10;64,20;1,10;0,00
15/05/2019 20:00:00;0,00;14,20;54,60;66,30;1,70;0,00
15/05/2019 19:00:00;0,00;16,40;45,40;40,30;2,80;0,00
15/05/2019 18:00:00;0,00;18,90;39,20;46,80;2,10;0,00
15/05/2019 17:00:00;0,00;22,80;25,80;28,90;3,00;0,00
15/05/2019 16:00:00;0,00;23,90;22,50;35,00;5,00;0,00
15/05/2019 15:00:00;0,00;24,20;25,10;42,30;4,40;0,00
15/05/2019 14:00:00;0,00;23,90;27,50;34,60;4,10;0,00
15/05/2019 13:00:00;0,00;22,90;33,20;18,90;4,00;0,00
15/05/2019 12:00:00;0,00;21,50;36,20;20,10;4,80;0,00
15/05/2019 11:00:00;0,00;19,50;42,00;31,50;3,70;0,00
15/05/2019 10:00:00;0,00;17,50;48,70;20,80;2,70;0,00
15/05/2019 09:00:00;0,00;11,60;73,60;321,10;0,30;0,00
15/05/2019 08:00:00;0,00;6,10;86,40;50,50;0,20;0,00
15/05/2019 07:00:00;0,00;6,30;85,80;240,40;0,60;0,00
15/05/2019 06:00:00;0,00;7,50;80,20;345,50;0,20;0,00
15/05/2019 05:00:00;0,00;10,90;68,60;29,70;1,70;0,00
15/05/2019 04:00:00;0,00;11,40;68,60;49,20;2,20;0,00
15/05/2019 03:00:00;0,00;12,10;66,20;45,90;2,40;0,00
15/05/2019 02:00:00;0,00;13,70;60,20;37,20;2,30;0,00
15/05/2019 01:00:00;0,00;13,00;63,50;28,40;1,80;0,00
15/05/2019 00:00:00;0,00;13,80;63,90;25,60;2,20;0,00
14/05/2019 23:00:00;0,00;11,10;79,40;7,60;1,50;0,00
14/05/2019 22:00:00;0,00;10,30;79,90;76,60;0,20;0,00
14/05/2019 21:00:00;0,00;13,00;69,00;52,50;0,70;0,00
14/05/2019 20:00:00;0,00;15,10;61,80;62,70;1,70;0,00
14/05/2019 19:00:00;0,00;17,50;53,30;69,20;2,40;0,00
14/05/2019 18:00:00;0,00;20,10;39,80;38,50;1,50;0,00
14/05/2019 17:00:00;0,00;24,00;31,50;324,40;1,00;0,00
14/05/2019 16:00:00;0,00;25,10;31,70;330,30;1,10;0,00
14/05/2019 15:00:00;0,00;25,40;31,30;339,20;1,20;0,00
14/05/2019 14:00:00;0,00;25,20;32,10;315,40;1,40;0,00
14/05/2019 13:00:00;0,00;24,20;35,80;338,30;1,80;0,00
14/05/2019 12:00:00;0,00;23,40;39,70;351,50;1,60;0,00
14/05/2019 11:00:00;0,00;20,30;53,70;340,30;0,20;0,00
14/05/2019 10:00:00;0,00;15,80;68,80;341,80;0,30;0,00
14/05/2019 09:00:00;0,00;8,90;93,70;5,00;0,20;0,00
14/05/2019 08:00:00;0,00;4,00;95,20;340,20;0,00;0,00
14/05/2019 07:00:00;0,00;3,80;94,80;341,60;0,60;0,00
14/05/2019 06:00:00;0,00;4,10;94,20;347,90;0,20;0,00
14/05/2019 05:00:00;0,00;4,70;94,20;340,40;0,80;0,00
14/05/2019 04:00:00;0,00;4,70;93,70;329,20;0,60;0,00
14/05/2019 03:00:00;0,00;6,00;93,70;354,60;0,70;0,00
14/05/2019 02:00:00;0,00;5,50;93,50;342,80;1,20;0,00
14/05/2019 01:00:00;0,00;6,00;92,50;335,90;0,50;0,00
14/05/2019 00:00:00;0,00;6,80;90,60;320,60;0,10;0,00
13/05/2019 23:00:00;0,00;8,00;87,70;322,60;0,10;0,00
13/05/2019 22:00:00;0,00;10,70;78,50;19,10;0,30;0,00
13/05/2019 21:00:00;0,00;13,60;69,30;58,30;1,10;0,00
13/05/2019 20:00:00;0,00;14,30;66,20;355,60;1,20;0,00
13/05/2019 19:00:00;0,00;15,30;62,50;3,70;0,80;0,00
13/05/2019 18:00:00;0,00;17,50;53,60;118,70;0,40;0,00
13/05/2019 17:00:00;0,00;19,90;44,30;150,00;2,60;0,00
13/05/2019 16:00:00;0,00;20,60;41,60;150,20;2,70;0,00
13/05/2019 15:00:00;0,00;20,50;41,10;137,90;3,00;0,00
13/05/2019 14:00:00;0,00;20,00;43,50;155,50;2,30;0,00
13/05/2019 13:00:00;0,00;19,00;46,50;161,40;2,40;0,00
13/05/2019 12:00:00;0,00;18,10;47,90;142,90;1,20;0,00
13/05/2019 11:00:00;0,00;17,40;49,40;2,10;3,10;0,00
13/05/2019 10:00:00;0,00;15,80;59,30;358,60;2,00;0,00
13/05/2019 09:00:00;0,00;11,00;73,80;352,00;1,60;0,00
13/05/2019 08:00:00;0,00;7,50;81,20;296,10;1,30;0,00
13/05/2019 07:00:00;0,00;7,40;83,40;335,70;2,00;0,00
13/05/2019 06:00:00;0,00;8,80;80,90;325,90;2,00;0,00
13/05/2019 05:00:00;0,00;9,80;79,00;326,10;2,20;0,00
13/05/2019 04:00:00;0,00;11,00;74,20;351,70;1,20;0,00
13/05/2019 03:00:00;0,00;10,40;73,50;332,10;1,60;0,00
13/05/2019 02:00:00;0,00;9,70;75,20;330,70;3,50;0,00
13/05/2019 01:00:00;0,00;10,10;74,70;334,80;3,80;0,00
13/05/2019 00:00:00;0,00;10,10;76,50;336,10;2,80;0,00
12/05/2019 23:00:00;0,00;11,30;71,80;338,40;2,40;0,00
12/05/2019 22:00:00;0,00;11,60;71,90;341,20;2,70;0,00
12/05/2019 21:00:00;0,00;12,90;67,90;37,60;1,50;0,00
12/05/2019 20:00:00;0,00;12,50;78,40;59,40;0,10;0,00
12/05/2019 19:00:00;0,00;14,60;70,90;81,00;0,20;0,00
12/05/2019 18:00:00;0,00;20,30;46,40;142,90;0,50;0,00
12/05/2019 17:00:00;0,00;24,90;29,50;214,90;1,50;0,00
12/05/2019 16:00:00;0,00;26,80;25,20;309,40;1,20;0,00
12/05/2019 15:00:00;0,00;26,30;25,80;322,40;1,70;0,00
12/05/2019 14:00:00;0,00;25,50;28,00;344,40;2,70;0,00
12/05/2019 13:00:00;0,00;24,40;31,10;346,30;3,10;0,00
12/05/2019 12:00:00;0,00;23,60;33,30;356,50;3,00;0,00
12/05/2019 11:00:00;0,00;22,10;37,10;3,90;2,60;0,00
12/05/2019 10:00:00;0,00;19,30;48,40;2,70;2,10;0,00
12/05/2019 09:00:00;0,00;11,90;72,20;0,10;0,00;0,00
12/05/2019 08:00:00;0,00;6,70;84,70;13,40;0,00;0,00
12/05/2019 07:00:00;0,00;8,10;78,80;13,40;0,90;0,00
12/05/2019 06:00:00;0,00;7,90;79,40;10,00;0,80;0,00
12/05/2019 05:00:00;0,00;7,30;80,20;305,70;0,20;0,00
12/05/2019 04:00:00;0,00;8,90;76,50;344,80;1,80;0,00
12/05/2019 03:00:00;0,00;9,50;74,30;343,00;2,00;0,00
12/05/2019 02:00:00;0,00;10,40;72,10;349,80;2,90;0,00
12/05/2019 01:00:00;0,00;8,40;80,80;338,60;2,90;0,00
12/05/2019 00:00:00;0,00;7,10;84,10;332,50;1,80;0,00
11/05/2019 23:00:00;0,00;7,50;82,60;341,30;1,80;0,00
11/05/2019 22:00:00;0,00;7,60;81,90;333,40;2,10;0,00
11/05/2019 21:00:00;0,00;8,60;82,60;25,90;0,50;0,00
11/05/2019 20:00:00;0,00;9,70;82,20;346,40;0,70;0,00
11/05/2019 19:00:00;0,00;11,40;76,00;349,20;0,70;0,00
11/05/2019 18:00:00;0,00;17,20;50,30;346,80;0,40;0,00
11/05/2019 17:00:00;0,00;21,90;28,30;16,50;0,90;0,00
11/05/2019 16:00:00;0,00;23,30;24,40;38,30;1,60;0,00
11/05/2019 15:00:00;0,00;23,30;23,60;32,70;1,30;0,00
11/05/2019 14:00:00;0,00;22,80;27,80;23,90;1,70;0,00
11/05/2019 13:00:00;0,00;21,60;32,80;313,00;2,20;0,00
11/05/2019 12:00:00;0,00;19,50;39,10;322,90;2,90;0,00
11/05/2019 11:00:00;0,10;17,20;46,90;330,90;2,40;0,00
11/05/2019 10:00:00;0,00;13,30;63,00;340,10;1,90;0,00
11/05/2019 09:00:00;0,00;8,30;76,40;341,50;2,20;0,00
11/05/2019 08:00:00;0,00;4,50;86,80;344,10;1,90;0,00
11/05/2019 07:00:00;0,00;3,70;87,90;340,70;2,10;0,00
11/05/2019 06:00:00;0,00;3,80;87,40;335,90;3,00;0,00
11/05/2019 05:00:00;0,00;3,60;89,30;340,90;2,20;0,00
11/05/2019 04:00:00;0,00;3,60;89,70;339,00;1,20;0,00
11/05/2019 03:00:00;0,00;3,80;90,00;332,40;1,90;0,00
11/05/2019 02:00:00;0,00;3,90;89,70;335,70;1,70;0,00
11/05/2019 01:00:00;0,00;4,60;88,40;340,10;1,50;0,00
11/05/2019 00:00:00;0,00;4,80;89,20;340,70;1,00;0,00
10/05/2019 23:00:00;0,00;5,30;89,10;340,30;1,50;0,00
10/05/2019 22:00:00;0,00;5,50;89,00;331,60;2,30;0,00
10/05/2019 21:00:00;0,00;6,70;90,50;330,90;1,00;0,00
10/05/2019 20:00:00;0,00;7,80;87,10;318,50;0,50;0,00
10/05/2019 19:00:00;0,00;9,50;79,80;3,50;0,50;0,00
10/05/2019 18:00:00;0,00;13,90;58,50;321,60;0,30;0,00
10/05/2019 17:00:00;0,00;17,20;44,20;292,20;0,60;0,00
10/05/2019 16:00:00;0,00;18,20;40,10;23,50;2,70;0,00
10/05/2019 15:00:00;0,00;18,10;41,40;32,30;2,10;0,00
10/05/2019 14:00:00;0,00;17,40;43,70;22,20;3,10;0,00
10/05/2019 13:00:00;0,00;16,40;48,60;26,40;2,50;0,00
10/05/2019 12:00:00;0,00;14,90;52,40;25,20;2,60;0,00
10/05/2019 11:00:00;0,00;13,40;57,20;20,80;2,00;0,00
10/05/2019 10:00:00;0,00;12,00;62,10;1,50;2,30;0,00
10/05/2019 09:00:00;0,00;10,30;77,60;344,90;2,20;0,00
10/05/2019 08:00:00;0,00;7,60;95,30;306,80;1,70;0,00
10/05/2019 07:00:00;0,00;7,50;95,60;313,00;1,30;0,00
10/05/2019 06:00:00;0,00;8,00;95,90;325,90;1,80;0,00
10/05/2019 05:00:00;0,00;8,70;95,70;321,90;1,10;0,00
10/05/2019 04:00:00;0,00;9,00;95,90;310,80;1,30;0,00
10/05/2019 03:00:00;0,00;8,90;95,30;312,30;1,00;0,00
10/05/2019 02:00:00;0,00;9,30;94,20;326,70;1,10;0,00
10/05/2019 01:00:00;0,00;11,00;91,70;305,40;0,40;0,00
10/05/2019 00:00:00;0,00;12,40;91,30;1,80;0,70;0,00
09/05/2019 23:00:00;0,00;12,00;93,20;12,70;0,20;0,00
09/05/2019 22:00:00;0,00;11,30;93,00;357,70;0,40;0,00
09/05/2019 21:00:00;0,00;11,70;91,50;6,30;1,20;0,00
09/05/2019 20:00:00;0,00;13,20;87,00;0,80;1,70;0,00
09/05/2019 19:00:00;0,00;14,40;82,00;1,10;1,40;0,00
09/05/2019 18:00:00;0,00;15,60;77,70;324,60;1,00;0,00
09/05/2019 17:00:00;0,00;17,60;69,80;233,70;2,60;0,00
09/05/2019 16:00:00;0,00;18,40;60,40;206,00;5,20;0,00
09/05/2019 15:00:00;0,00;18,10;65,10;229,40;6,10;0,00
09/05/2019 14:00:00;0,00;17,90;76,10;239,90;7,60;0,00
09/05/2019 13:00:00;0,00;17,50;82,10;254,70;6,20;0,00
09/05/2019 12:00:00;0,00;19,80;80,40;281,70;3,30;0,00
09/05/2019 11:00:00;0,00;19,00;85,00;339,10;0,40;0,00
09/05/2019 10:00:00;0,00;18,40;87,60;246,00;0,60;0,00
09/05/2019 09:00:00;0,00;16,60;95,10;263,30;0,70;0,00
09/05/2019 08:00:00;0,10;15,30;96,50;257,00;0,50;0,00
09/05/2019 07:00:00;0,00;15,10;96,40;318,10;0,10;0,00
09/05/2019 06:00:00;0,00;14,90;96,30;356,50;0,00;0,00
09/05/2019 05:00:00;0,60;14,90;96,20;342,80;0,00;0,00
09/05/2019 04:00:00;0,70;14,80;95,50;122,10;0,70;0,00
09/05/2019 03:00:00;4,30;14,90;93,10;110,50;1,00;0,00
09/05/2019 02:00:00;1,40;15,30;88,20;87,70;2,00;0,00
09/05/2019 01:00:00;0,00;15,70;83,90;84,00;2,70;0,00
09/05/2019 00:00:00;0,00;15,10;87,70;358,60;1,90;0,00
08/05/2019 23:00:00;0,00;14,90;88,40;4,20;2,20;0,00
08/05/2019 22:00:00;0,00;14,90;88,80;4,00;3,20;0,00
08/05/2019 21:00:00;0,00;15,10;88,70;3,40;2,90;0,00
08/05/2019 20:00:00;0,00;14,90;89,00;0,20;3,20;0,00
08/05/2019 19:00:00;0,00;15,10;87,70;6,70;3,20;0,00
08/05/2019 18:00:00;0,00;15,80;84,20;84,60;2,20;0,00
08/05/2019 17:00:00;0,00;18,00;75,80;119,10;4,70;0,00
08/05/2019 16:00:00;0,00;20,20;68,60;1,20;4,00;0,00
08/05/2019 15:00:00;0,00;21,20;65,60;5,00;3,20;0,00
08/05/2019 14:00:00;0,00;21,00;66,20;11,10;2,60;0,00
08/05/2019 13:00:00;0,00;18,80;73,30;108,90;1,50;0,00
08/05/2019 12:00:00;0,00;16,40;83,70;69,70;0,70;0,00
08/05/2019 11:00:00;0,00;14,50;92,90;115,80;2,00;0,00
08/05/2019 10:00:00;0,00;14,10;96,40;133,00;0,90;0,00
08/05/2019 09:00:00;0,00;13,50;97,30;97,40;0,80;0,00
08/05/2019 08:00:00;0,00;13,50;97,10;118,20;0,70;0,00
08/05/2019 07:00:00;0,00;13,60;96,70;119,40;0,20;0,00
08/05/2019 06:00:00;0,00;13,70;95,60;102,70;0,40;0,00
08/05/2019 05:00:00;0,00;14,00;94,00;118,50;1,50;0,00
08/05/2019 04:00:00;0,00;14,60;91,80;139,10;1,10;0,00
08/05/2019 03:00:00;0,00;14,90;91,20;130,20;1,80;0,00
08/05/2019 02:00:00;0,00;15,20;91,20;128,60;1,90;0,00
08/05/2019 01:00:00;0,00;15,30;91,80;103,60;1,90;0,00
08/05/2019 00:00:00;0,00;15,40;92,20;101,70;2,30;0,00
07/05/2019 23:00:00;0,00;15,90;89,40;105,20;3,30;0,00
07/05/2019 22:00:00;0,00;15,90;89,10;109,40;3,60;0,00
07/05/2019 21:00:00;0,00;16,00;87,80;121,60;4,10;0,00
07/05/2019 20:00:00;0,00;16,90;82,50;57,80;1,40;0,00
07/05/2019 19:00:00;0,00;18,40;75,50;120,00;2,60;0,00
07/05/2019 18:00:00;0,00;20,00;66,70;73,50;1,40;0,00
07/05/2019 17:00:00;0,00;21,20;60,80;359,40;2,20;0,00
07/05/2019 16:00:00;0,00;22,10;59,40;356,90;1,90;0,00
07/05/2019 15:00:00;0,00;21,20;63,10;3,90;1,50;0,00
07/05/2019 14:00:00;0,00;21,10;61,90;16,90;0,70;0,00
07/05/2019 13:00:00;0,00;19,50;67,40;131,30;0,70;0,00
07/05/2019 12:00:00;0,00;17,70;72,10;70,10;0,40;0,00
07/05/2019 11:00:00;0,00;15,90;76,30;103,60;0,40;0,00
07/05/2019 10:00:00;0,00;14,60;80,00;205,50;1,40;0,00
07/05/2019 09:00:00;0,00;14,40;80,60;244,60;1,10;0,00
07/05/2019 08:00:00;0,00;13,90;82,00;104,80;0,30;0,00
07/05/2019 07:00:00;0,00;13,10;85,30;177,70;0,10;0,00
07/05/2019 06:00:00;0,00;13,80;80,70;199,00;0,30;0,00
07/05/2019 05:00:00;0,00;14,80;76,70;88,70;0,70;0,00
07/05/2019 04:00:00;0,00;15,20;72,40;66,60;1,10;0,00
07/05/2019 03:00:00;0,00;15,80;71,00;77,40;1,20;0,00
07/05/2019 02:00:00;0,00;15,90;68,20;86,30;1,00;0,00
07/05/2019 01:00:00;0,00;16,20;65,20;92,40;2,00;0,00
07/05/2019 00:00:00;0,00;16,40;63,60;96,60;2,30;0,00
06/05/2019 23:00:00;0,00;16,40;63,90;96,90;2,60;0,00
06/05/2019 22:00:00;0,00;16,20;64,60;104,20;2,60;0,00
06/05/2019 21:00:00;0,00;16,70;62,20;100,80;2,70;0,00
06/05/2019 20:00:00;0,00;17,10;60,80;107,00;3,00;0,00
06/05/2019 19:00:00;0,00;17,60;59,60;113,90;3,60;0,00
06/05/2019 18:00:00;0,00;18,40;57,50;113,20;3,60;0,00
06/05/2019 17:00:00;0,00;19,30;54,90;114,40;4,40;0,00
06/05/2019 16:00:00;0,00;19,50;56,70;117,50;4,50;0,00
06/05/2019 15:00:00;0,00;19,50;56,90;114,20;4,70;0,00
06/05/2019 14:00:00;0,00;19,00;58,40;11,70;3,40;0,00
06/05/2019 13:00:00;0,00;18,50;60,00;1,70;2,90;0,00
06/05/2019 12:00:00;0,00;17,10;62,50;83,20;2,80;0,00
06/05/2019 11:00:00;0,00;15,40;67,00;2,20;3,00;0,00
06/05/2019 10:00:00;0,00;14,40;64,30;348,10;2,40;0,00
06/05/2019 09:00:00;0,00;12,70;66,60;11,70;2,10;0,00
06/05/2019 08:00:00;0,00;10,90;75,30;117,10;1,90;0,00
06/05/2019 07:00:00;0,00;10,60;78,40;104,20;1,60;0,00
06/05/2019 06:00:00;0,00;11,00;79,90;100,40;0,70;0,00
06/05/2019 05:00:00;0,00;11,10;83,40;98,00;0,80;0,00
06/05/2019 04:00:00;0,00;11,80;86,10;75,60;0,40;0,00
06/05/2019 03:00:00;0,00;12,90;84,10;103,30;0,30;0,00
06/05/2019 02:00:00;0,00;14,30;84,70;126,20;0,20;0,00
06/05/2019 01:00:00;0,00;14,30;91,80;122,30;0,90;0,00
06/05/2019 00:00:00;0,00;13,20;94,90;0,00;0,00;0,00
05/05/2019 23:00:00;0,00;13,50;93,20;357,50;0,00;0,00
05/05/2019 22:00:00;0,00;14,60;90,80;357,50;0,00;0,00
05/05/2019 21:00:00;0,00;15,00;88,20;357,50;0,00;0,00
05/05/2019 20:00:00;0,00;15,10;88,20;357,50;0,30;0,00
05/05/2019 19:00:00;0,00;15,30;88,30;350,80;1,00;0,00
05/05/2019 18:00:00;0,00;15,60;88,30;357,50;1,20;0,00
05/05/2019 17:00:00;0,00;16,00;87,70;358,50;2,10;0,00
05/05/2019 16:00:00;0,00;15,80;90,50;1,40;2,10;0,00
05/05/2019 15:00:00;0,00;15,60;92,60;9,60;2,70;0,00
05/05/2019 14:00:00;0,00;15,50;94,50;3,00;2,80;0,00
05/05/2019 13:00:00;0,20;15,70;95,90;354,70;2,30;0,00
05/05/2019 12:00:00;3,30;16,10;96,90;356,00;1,90;0,00
05/05/2019 11:00:00;1,30;15,90;97,20;358,90;1,40;0,00
05/05/2019 10:00:00;0,10;16,00;97,70;8,30;1,50;0,00
05/05/2019 09:00:00;0,10;16,50;97,90;17,90;1,60;0,00
05/05/2019 08:00:00;0,00;16,60;97,80;16,00;0,90;0,00
05/05/2019 07:00:00;0,10;16,80;97,60;4,70;1,10;0,00
05/05/2019 06:00:00;0,00;17,00;97,40;9,30;0,90;0,00
05/05/2019 05:00:00;0,00;17,40;96,70;4,50;1,40;0,00
05/05/2019 04:00:00;0,00;18,10;94,30;359,70;1,20;0,00
05/05/2019 03:00:00;0,00;18,40;93,30;349,10;0,30;0,00
05/05/2019 02:00:00;0,00;18,40;93,80;353,20;0,50;0,00
05/05/2019 01:00:00;0,00;18,40;93,20;358,40;0,80;0,00
05/05/2019 00:00:00;0,00;18,30;93,30;351,90;1,10;0,00
04/05/2019 23:00:00;0,00;18,10;93,60;359,90;2,00;0,00
04/05/2019 22:00:00;0,00;18,10;92,40;356,30;2,00;0,00
04/05/2019 21:00:00;0,00;18,00;91,80;2,80;1,90;0,00
04/05/2019 20:00:00;0,00;18,50;88,60;0,30;1,80;0,00
04/05/2019 19:00:00;0,00;19,60;82,40;347,30;1,40;0,00
04/05/2019 18:00:00;0,00;21,00;75,80;347,30;2,10;0,00
04/05/2019 17:00:00;0,00;22,40;68,60;355,70;2,70;0,00
04/05/2019 16:00:00;0,00;23,70;62,90;349,10;3,10;0,00
04/05/2019 15:00:00;0,00;24,50;56,50;349,60;2,10;0,00
04/05/2019 14:00:00;0,00;24,90;52,30;338,00;1,70;0,00
04/05/2019 13:00:00;0,00;25,30;49,60;344,70;1,50;0,00
04/05/2019 12:00:00;0,00;24,40;55,10;336,50;0,70;0,00
04/05/2019 11:00:00;0,00;21,60;67,20;99,20;1,20;0,00
04/05/2019 10:00:00;0,00;19,40;75,40;94,60;1,80;0,00
04/05/2019 09:00:00;0,00;17,70;79,20;23,10;0,80;0,00
04/05/2019 08:00:00;0,00;16,70;82,40;356,60;0,70;0,00
04/05/2019 07:00:00;0,00;15,50;87,60;358,00;0,30;0,00
04/05/2019 06:00:00;0,00;14,70;89,70;348,40;0,00;0,00
04/05/2019 05:00:00;0,00;15,30;87,20;354,00;0,10;0,00
04/05/2019 04:00:00;0,00;17,00;82,30;358,30;1,20;0,00
04/05/2019 03:00:00;0,00;16,60;86,00;341,00;0,90;0,00
04/05/2019 02:00:00;0,00;15,40;86,70;358,90;0,70;0,00
04/05/2019 01:00:00;0,00;15,30;83,90;358,80;1,00;0,00
04/05/2019 00:00:00;0,00;15,70;82,20;356,30;1,40;0,00
03/05/2019 23:00:00;0,00;16,00;79,30;352,50;1,80;0,00
03/05/2019 22:00:00;0,00;15,90;76,80;353,70;1,40;0,00
03/05/2019 21:00:00;0,00;16,20;72,30;0,70;2,30;0,00
03/05/2019 20:00:00;0,00;16,70;68,40;7,80;2,30;0,00
03/05/2019 19:00:00;0,00;17,50;64,30;50,20;1,60;0,00
03/05/2019 18:00:00;0,00;18,80;61,80;356,30;2,50;0,00
03/05/2019 17:00:00;0,00;20,20;57,90;25,00;1,30;0,00
03/05/2019 16:00:00;0,00;22,00;51,30;116,30;3,50;0,00
03/05/2019 15:00:00;0,00;22,70;48,30;113,20;3,90;0,00
03/05/2019 14:00:00;0,00;22,20;48,90;115,10;3,40;0,00
03/05/2019 13:00:00;0,00;21,00;49,30;92,40;2,40;0,00
03/05/2019 12:00:00;0,00;19,00;52,00;33,10;1,40;0,00
03/05/2019 11:00:00;0,00;17,10;56,10;346,20;1,90;0,00
03/05/2019 10:00:00;0,00;16,50;59,50;355,60;2,20;0,00
03/05/2019 09:00:00;0,00;13,40;73,50;352,40;1,40;0,00
03/05/2019 08:00:00;0,00;12,00;80,40;92,00;1,70;0,00
03/05/2019 07:00:00;0,00;12,50;83,00;7,20;1,60;0,00
03/05/2019 06:00:00;0,00;13,00;91,20;359,70;1,60;0,00
03/05/2019 05:00:00;0,00;12,10;94,50;79,60;0,10;0,00
03/05/2019 04:00:00;0,00;9,90;96,00;198,50;1,30;0,00
03/05/2019 03:00:00;0,00;8,20;94,40;250,40;1,00;0,00
03/05/2019 02:00:00;0,00;8,70;93,20;177,40;0,00;0,00
03/05/2019 01:00:00;0,00;10,00;91,80;83,90;0,20;0,00
03/05/2019 00:00:00;0,00;12,20;89,10;115,00;0,70;0,00
02/05/2019 23:00:00;0,00;14,10;82,50;118,00;1,50;0,00
02/05/2019 22:00:00;0,00;16,00;75,70;100,00;1,50;0,00
02/05/2019 21:00:00;0,00;17,80;69,30;74,60;1,60;0,00
02/05/2019 20:00:00;0,00;19,50;65,30;357,10;2,30;0,00
02/05/2019 19:00:00;0,00;21,00;56,80;354,40;2,50;0,00
02/05/2019 18:00:00;0,00;22,10;52,70;358,60;1,80;0,00
02/05/2019 17:00:00;0,00;24,60;43,00;358,90;1,70;0,00
02/05/2019 16:00:00;0,00;25,50;39,70;354,60;0,90;0,00
02/05/2019 15:00:00;0,00;25,90;37,40;353,90;1,00;0,00
02/05/2019 14:00:00;0,00;25,60;40,00;315,60;0,90;0,00
02/05/2019 13:00:00;0,00;24,50;46,00;343,10;2,80;0,00
02/05/2019 12:00:00;0,00;22,80;52,20;7,70;4,00;0,00
02/05/2019 11:00:00;0,00;21,30;56,60;9,10;4,60;0,00
02/05/2019 10:00:00;0,00;19,10;65,30;4,20;2,50;0,00
02/05/2019 09:00:00;0,00;15,70;75,40;342,20;1,00;0,00
02/05/2019 08:00:00;0,00;15,70;74,30;339,30;2,10;0,00
02/05/2019 07:00:00;0,00;16,50;67,20;332,00;1,20;0,00
02/05/2019 06:00:00;0,00;17,30;61,50;2,40;0,80;0,00
02/05/2019 05:00:00;0,00;17,50;59,40;49,70;2,70;0,00
02/05/2019 04:00:00;0,00;17,60;59,50;58,60;3,00;0,00
02/05/2019 03:00:00;0,00;18,00;57,30;42,80;3,10;0,00
02/05/2019 02:00:00;0,00;18,60;55,30;29,90;4,40;0,00
02/05/2019 01:00:00;0,00;18,80;55,40;14,60;3,20;0,00
02/05/2019 00:00:00;0,00;19,20;58,20;6,70;3,70;0,00
01/05/2019 23:00:00;0,00;16,90;69,40;358,00;2,30;0,00
01/05/2019 22:00:00;0,00;15,40;72,20;334,20;0,40;0,00
01/05/2019 21:00:00;0,00;15,30;73,20;353,00;1,10;0,00
01/05/2019 20:00:00;0,00;17,40;65,50;359,90;0,60;0,00
01/05/2019 19:00:00;0,00;20,30;55,50;18,30;3,00;0,00
01/05/2019 18:00:00;0,00;21,80;50,60;13,40;3,70;0,00
01/05/2019 17:00:00;0,00;23,60;45,20;17,40;2,60;0,00
01/05/2019 16:00:00;0,00;25,30;38,80;10,20;2,70;0,00
01/05/2019 15:00:00;0,00;25,60;39,40;8,70;2,20;0,00
01/05/2019 14:00:00;0,00;25,10;39,70;351,50;2,30;0,00
01/05/2019 13:00:00;0,00;24,00;43,10;336,70;1,60;0,00
01/05/2019 12:00:00;0,00;23,00;48,30;328,40;2,20;0,00
01/05/2019 11:00:00;0,00;21,20;53,00;350,90;2,00;0,00
01/05/2019 10:00:00;0,00;18,50;61,00;2,60;2,60;0,00
01/05/2019 09:00:00;0,00;15,70;70,90;355,70;1,90;0,00
01/05/2019 08:00:00;0,00;12,90;80,40;3,00;2,80;0,00
01/05/2019 07:00:00;0,00;8,80;95,10;358,70;1,20;0,00
01/05/2019 06:00:00;0,00;6,60;95,40;356,80;0,10;0,00
01/05/2019 05:00:00;0,00;6,50;94,80;358,30;0,30;0,00
01/05/2019 04:00:00;0,00;6,60;93,70;357,10;0,10;0,00
01/05/2019 03:00:00;0,00;7,40;91,90;345,20;0,20;0,00
01/05/2019 02:00:00;0,00;8,60;88,60;347,00;0,40;0,00
01/05/2019 01:00:00;0,00;10,00;84,50;358,50;0,70;0,00
01/05/2019 00:00:00;0,00;8,80;91,80;350,10;1,20;0,00
30/04/2019 23:00:00;0,00;8,00;92,10;346,40;0,30;0,00
30/04/2019 22:00:00;0,00;9,00;89,20;347,90;0,10;0,00
30/04/2019 21:00:00;0,00;9,90;86,80;351,80;0,30;0,00
30/04/2019 20:00:00;0,00;10,10;80,90;330,40;0,30;0,00
30/04/2019 19:00:00;0,00;12,30;67,30;330,10;0,60;0,00
30/04/2019 18:00:00;0,00;16,80;47,00;13,00;0,70;0,00
30/04/2019 17:00:00;0,00;19,60;38,60;137,40;2,90;0,00
30/04/2019 16:00:00;0,00;20,00;39,20;118,10;3,50;0,00
30/04/2019 15:00:00;0,00;20,10;39,00;104,70;3,00;0,00
30/04/2019 14:00:00;0,00;19,10;35,70;84,80;3,30;0,00
30/04/2019 13:00:00;0,00;18,30;35,60;89,60;3,60;0,00
30/04/2019 12:00:00;0,00;17,10;37,20;75,80;2,10;0,00
30/04/2019 11:00:00;0,00;15,90;39,80;96,00;2,30;0,00
30/04/2019 10:00:00;0,00;14,80;45,70;12,60;1,80;0,00
30/04/2019 09:00:00;0,00;12,20;57,90;15,00;1,00;0,00
